NUMBER;DRIVER_NUMBER;LAP_NUMBER;LAP_TIME;LAP_IMPROVEMENT;CROSSING_FINISH_LINE_IN_PIT;S1;S1_IMPROVEMENT;S2;S2_IMPROVEMENT;S3;S3_IMPROVEMENT;KPH;ELAPSED;HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS
111;3;5;1:58.410;1;;41.167;1;38.255;1;38.988;0;176.1;16:04.860;16:15:36.124;0:41.167;0:38.255;0:38.988;138;Kell;;GT3;;CSA Racing;McLaren;SC;41.167;38.255;38.988
111;3;6;2:40.138;0;;55.088;0;55.465;0;49.585;0;130.2;18:44.998;16:18:16.262;0:55.088;0:55.465;0:49.585;92;Kell;;GT3;;CSA Racing;McLaren;GF;55.088;55.465;49.585
111;3;7;1:53.757;1;;36.040;1;38.243;1;39.474;0;183.3;20:38.755;16:20:10.019;0:36.040;0:38.243;0:39.474;255;Kell;;GT3;;CSA Racing;McLaren;GF;36.040;38.243;39.474
111;3;8;1:49.206;1;;34.913;1;37.125;1;37.168;1;191.0;22:27.961;16:21:59.225;0:34.913;0:37.125;0:37.168;270;Kell;;GT3;;CSA Racing;McLaren;GF;34.913;37.125;37.168
111;3;9;1:50.116;0;B;35.009;0;37.951;0;37.156;1;189.4;24:18.077;16:23:49.341;0:35.009;0:37.951;0:37.156;265;Kell;;GT3;;CSA Racing;McLaren;GF;35.009;37.951;37.156
111;3;10;1:48.219;1;;34.535;1;36.951;1;36.733;1;192.7;26:06.296;16:25:37.560;0:34.535;0:36.951;0:36.733;267;Kell;;GT3;;CSA Racing;McLaren;GF;34.535;36.951;36.733
111;3;11;1:47.717;1;;34.333;1;36.670;1;36.714;1;193.6;27:54.013;16:27:25.277;0:34.333;0:36.670;0:36.714;269;Kell;;GT3;;CSA Racing;McLaren;GF;34.333;36.670;36.714
111;3;12;1:47.922;0;;34.420;0;36.737;0;36.765;0;193.2;29:41.935;16:29:13.199;0:34.420;0:36.737;0:36.765;268;Kell;;GT3;;CSA Racing;McLaren;GF;34.420;36.737;36.765
111;3;13;1:48.131;0;;34.462;0;37.030;0;36.639;1;192.9;31:30.066;16:31:01.330;0:34.462;0:37.030;0:36.639;269;Kell;;GT3;;CSA Racing;McLaren;GF;34.462;37.030;36.639
111;3;14;1:48.198;0;;34.372;0;36.699;0;37.127;0;192.7;33:18.264;16:32:49.528;0:34.372;0:36.699;0:37.127;269;Kell;;GT3;;CSA Racing;McLaren;GF;34.372;36.699;37.127
111;3;15;1:48.117;0;;34.350;0;37.014;0;36.753;0;192.9;35:06.381;16:34:37.645;0:34.350;0:37.014;0:36.753;270;Kell;;GT3;;CSA Racing;McLaren;GF;34.350;37.014;36.753
111;3;16;1:48.007;0;;34.603;0;36.707;0;36.697;0;193.1;36:54.388;16:36:25.652;0:34.603;0:36.707;0:36.697;267;Kell;;GT3;;CSA Racing;McLaren;GF;34.603;36.707;36.697
111;3;17;1:48.040;0;;34.505;0;36.932;0;36.603;1;193.0;38:42.428;16:38:13.692;0:34.505;0:36.932;0:36.603;269;Kell;;GT3;;CSA Racing;McLaren;GF;34.505;36.932;36.603
111;3;18;1:47.758;0;;34.376;0;36.738;0;36.644;0;193.5;40:30.186;16:40:01.450;0:34.376;0:36.738;0:36.644;269;Kell;;GT3;;CSA Racing;McLaren;GF;34.376;36.738;36.644
111;3;19;1:48.160;0;;34.324;1;36.867;0;36.969;0;192.8;42:18.346;16:41:49.610;0:34.324;0:36.867;0:36.969;269;Kell;;GT3;;CSA Racing;McLaren;GF;34.324;36.867;36.969
111;3;20;1:48.293;0;;34.373;0;37.050;0;36.870;0;192.6;44:06.639;16:43:37.903;0:34.373;0:37.050;0:36.870;269;Kell;;GT3;;CSA Racing;McLaren;GF;34.373;37.050;36.870
111;3;21;1:48.119;0;;34.471;0;36.872;0;36.776;0;192.9;45:54.758;16:45:26.022;0:34.471;0:36.872;0:36.776;263;Kell;;GT3;;CSA Racing;McLaren;GF;34.471;36.872;36.776
111;3;22;1:47.997;0;;34.511;0;36.831;0;36.655;0;193.1;47:42.755;16:47:14.019;0:34.511;0:36.831;0:36.655;265;Kell;;GT3;;CSA Racing;McLaren;GF;34.511;36.831;36.655
111;3;23;7:31.525;0;;34.473;0;36.753;0;6:20.299;0;46.2;55:14.280;16:54:45.544;0:34.473;0:36.753;6:20.299;;Kell;;GT3;;CSA Racing;McLaren;FCY;34.473;36.753;380.299
111;2;24;5:22.650;0;;2:28.133;0;1:21.916;0;1:32.601;0;64.6;1:00:36.930;17:00:08.194;2:28.133;1:21.916;1:32.601;78;Gachet;;GT3;;CSA Racing;McLaren;GF;148.133;81.916;92.601
111;2;25;4:06.936;0;;1:26.569;0;1:21.924;0;1:18.443;0;84.5;1:04:43.866;17:04:15.130;1:26.569;1:21.924;1:18.443;78;Gachet;;GT3;;CSA Racing;McLaren;SC;86.569;81.924;78.443
111;2;26;2:01.569;0;;37.307;0;38.277;0;45.985;0;171.5;1:06:45.435;17:06:16.699;0:37.307;0:38.277;0:45.985;;Gachet;;GT3;;CSA Racing;McLaren;SC;37.307;38.277;45.985
111;2;27;2:20.963;0;;1:06.563;0;37.236;0;37.164;0;147.9;1:09:06.398;17:08:37.662;1:06.563;0:37.236;0:37.164;204;Gachet;;GT3;;CSA Racing;McLaren;GF;66.563;37.236;37.164
111;2;28;1:48.001;0;B;34.306;1;36.864;0;36.831;0;193.1;1:10:54.399;17:10:25.663;0:34.306;0:36.864;0:36.831;270;Gachet;;GT3;;CSA Racing;McLaren;GF;34.306;36.864;36.831
111;2;29;1:47.694;1;;34.269;1;36.771;0;36.654;0;193.6;1:12:42.093;17:12:13.357;0:34.269;0:36.771;0:36.654;271;Gachet;;GT3;;CSA Racing;McLaren;GF;34.269;36.771;36.654
111;2;30;1:49.144;0;;34.964;0;37.466;0;36.714;0;191.1;1:14:31.237;17:14:02.501;0:34.964;0:37.466;0:36.714;258;Gachet;;GT3;;CSA Racing;McLaren;GF;34.964;37.466;36.714
111;2;31;1:47.669;1;;34.379;0;36.649;1;36.641;0;193.7;1:16:18.906;17:15:50.170;0:34.379;0:36.649;0:36.641;269;Gachet;;GT3;;CSA Racing;McLaren;GF;34.379;36.649;36.641
111;2;32;1:47.470;1;;34.343;0;36.521;1;36.606;0;194.1;1:18:06.376;17:17:37.640;0:34.343;0:36.521;0:36.606;269;Gachet;;GT3;;CSA Racing;McLaren;GF;34.343;36.521;36.606
111;2;33;2:31.585;0;;34.502;0;36.586;0;1:20.497;0;137.6;1:20:37.961;17:20:09.225;0:34.502;0:36.586;1:20.497;262;Gachet;;GT3;;CSA Racing;McLaren;GF;34.502;36.586;80.497
111;2;34;1:52.047;0;;38.092;0;36.811;0;37.144;0;186.1;1:22:30.008;17:22:01.272;0:38.092;0:36.811;0:37.144;243;Gachet;;GT3;;CSA Racing;McLaren;GF;38.092;36.811;37.144
111;2;35;1:49.264;0;;34.738;0;37.296;0;37.230;0;190.9;1:24:19.272;17:23:50.536;0:34.738;0:37.296;0:37.230;267;Gachet;;GT3;;CSA Racing;McLaren;GF;34.738;37.296;37.230
111;2;36;1:49.116;0;;34.547;0;37.031;0;37.538;0;191.1;1:26:08.388;17:25:39.652;0:34.547;0:37.031;0:37.538;266;Gachet;;GT3;;CSA Racing;McLaren;GF;34.547;37.031;37.538
111;2;37;1:48.235;0;;34.707;0;36.785;0;36.743;0;192.7;1:27:56.623;17:27:27.887;0:34.707;0:36.785;0:36.743;250;Gachet;;GT3;;CSA Racing;McLaren;GF;34.707;36.785;36.743
111;2;38;1:48.345;0;;34.371;0;37.271;0;36.703;0;192.5;1:29:44.968;17:29:16.232;0:34.371;0:37.271;0:36.703;265;Gachet;;GT3;;CSA Racing;McLaren;GF;34.371;37.271;36.703
111;2;39;1:48.193;0;;34.670;0;36.764;0;36.759;0;192.8;1:31:33.161;17:31:04.425;0:34.670;0:36.764;0:36.759;250;Gachet;;GT3;;CSA Racing;McLaren;GF;34.670;36.764;36.759
111;2;40;1:48.913;0;;34.535;0;37.010;0;37.368;0;191.5;1:33:22.074;17:32:53.338;0:34.535;0:37.010;0:37.368;262;Gachet;;GT3;;CSA Racing;McLaren;GF;34.535;37.010;37.368
111;2;41;1:49.153;0;;34.705;0;37.412;0;37.036;0;191.1;1:35:11.227;17:34:42.491;0:34.705;0:37.412;0:37.036;267;Gachet;;GT3;;CSA Racing;McLaren;GF;34.705;37.412;37.036
111;2;42;3:55.015;0;;59.272;0;1:22.995;0;1:32.748;0;88.7;1:39:06.242;17:38:37.506;0:59.272;1:22.995;1:32.748;252;Gachet;;GT3;;CSA Racing;McLaren;FCY;59.272;82.995;92.748
111;2;43;4:21.190;0;;1:26.628;0;1:21.992;0;1:32.570;0;79.8;1:43:27.432;17:42:58.696;1:26.628;1:21.992;1:32.570;78;Gachet;;GT3;;CSA Racing;McLaren;FCY;86.628;81.992;92.570
111;2;44;3:26.965;0;;1:26.801;0;1:16.606;0;43.558;0;100.8;1:46:54.397;17:46:25.661;1:26.801;1:16.606;0:43.558;78;Gachet;;GT3;;CSA Racing;McLaren;SC;86.801;76.606;43.558
111;2;45;2:47.924;0;;36.380;0;1:02.298;0;1:09.246;0;124.2;1:49:42.321;17:49:13.585;0:36.380;1:02.298;1:09.246;226;Gachet;;GT3;;CSA Racing;McLaren;SC;36.380;62.298;69.246
111;2;46;2:56.318;0;;1:06.185;0;55.946;0;54.187;0;118.3;1:52:38.639;17:52:09.903;1:06.185;0:55.946;0:54.187;102;Gachet;;GT3;;CSA Racing;McLaren;GF;66.185;55.946;54.187
111;2;47;1:49.601;0;;34.823;0;37.446;0;37.332;0;190.3;1:54:28.240;17:53:59.504;0:34.823;0:37.446;0:37.332;263;Gachet;;GT3;;CSA Racing;McLaren;GF;34.823;37.446;37.332
111;2;48;1:49.921;0;;34.805;0;37.334;0;37.782;0;189.7;1:56:18.161;17:55:49.425;0:34.805;0:37.334;0:37.782;264;Gachet;;GT3;;CSA Racing;McLaren;GF;34.805;37.334;37.782
111;2;49;1:49.109;0;;34.564;0;36.832;0;37.713;0;191.1;1:58:07.270;17:57:38.534;0:34.564;0:36.832;0:37.713;263;Gachet;;GT3;;CSA Racing;McLaren;GF;34.564;36.832;37.713
111;2;50;1:49.418;0;;34.493;0;37.824;0;37.101;0;190.6;1:59:56.688;17:59:27.952;0:34.493;0:37.824;0:37.101;256;Gachet;;GT3;;CSA Racing;McLaren;GF;34.493;37.824;37.101
111;2;51;1:49.169;0;;34.332;0;37.154;0;37.683;0;191.0;2:01:45.857;18:01:17.121;0:34.332;0:37.154;0:37.683;262;Gachet;;GT3;;CSA Racing;McLaren;GF;34.332;37.154;37.683
111;2;52;1:56.084;0;;34.984;0;36.954;0;44.146;0;179.7;2:03:41.941;18:03:13.205;0:34.984;0:36.954;0:44.146;;Gachet;;GT3;;CSA Racing;McLaren;GF;34.984;36.954;44.146
111;1;53;3:04.908;0;B;1:50.719;0;37.150;0;37.039;0;112.8;2:06:46.849;18:06:18.113;1:50.719;0:37.150;0:37.039;204;Rougier;;GT3;;CSA Racing;McLaren;GF;110.719;37.150;37.039
111;1;54;1:48.223;0;;34.442;0;36.979;0;36.802;0;192.7;2:08:35.072;18:08:06.336;0:34.442;0:36.979;0:36.802;265;Rougier;;GT3;;CSA Racing;McLaren;GF;34.442;36.979;36.802
111;1;55;1:48.239;0;;34.532;0;36.859;0;36.848;0;192.7;2:10:23.311;18:09:54.575;0:34.532;0:36.859;0:36.848;267;Rougier;;GT3;;CSA Racing;McLaren;GF;34.532;36.859;36.848
111;1;56;1:47.839;0;;34.302;0;36.784;0;36.753;0;193.4;2:12:11.150;18:11:42.414;0:34.302;0:36.784;0:36.753;270;Rougier;;GT3;;CSA Racing;McLaren;GF;34.302;36.784;36.753
111;1;57;1:48.112;0;;34.426;0;36.689;0;36.997;0;192.9;2:13:59.262;18:13:30.526;0:34.426;0:36.689;0:36.997;267;Rougier;;GT3;;CSA Racing;McLaren;GF;34.426;36.689;36.997
111;1;58;1:49.285;0;;35.239;0;37.094;0;36.952;0;190.8;2:15:48.547;18:15:19.811;0:35.239;0:37.094;0:36.952;267;Rougier;;GT3;;CSA Racing;McLaren;GF;35.239;37.094;36.952
111;1;59;1:47.898;0;;34.459;0;36.700;0;36.739;0;193.3;2:17:36.445;18:17:07.709;0:34.459;0:36.700;0:36.739;265;Rougier;;GT3;;CSA Racing;McLaren;GF;34.459;36.700;36.739
111;1;60;1:47.601;0;;34.321;0;36.705;0;36.575;1;193.8;2:19:24.046;18:18:55.310;0:34.321;0:36.705;0:36.575;269;Rougier;;GT3;;CSA Racing;McLaren;GF;34.321;36.705;36.575
111;1;61;1:48.574;0;;34.370;0;37.577;0;36.627;0;192.1;2:21:12.620;18:20:43.884;0:34.370;0:37.577;0:36.627;269;Rougier;;GT3;;CSA Racing;McLaren;GF;34.370;37.577;36.627
111;1;62;1:47.618;0;;34.372;0;36.611;0;36.635;0;193.8;2:23:00.238;18:22:31.502;0:34.372;0:36.611;0:36.635;269;Rougier;;GT3;;CSA Racing;McLaren;GF;34.372;36.611;36.635
111;1;63;1:47.739;0;;34.352;0;36.600;0;36.787;0;193.6;2:24:47.977;18:24:19.241;0:34.352;0:36.600;0:36.787;269;Rougier;;GT3;;CSA Racing;McLaren;GF;34.352;36.600;36.787
111;1;64;1:47.765;0;;34.414;0;36.662;0;36.689;0;193.5;2:26:35.742;18:26:07.006;0:34.414;0:36.662;0:36.689;258;Rougier;;GT3;;CSA Racing;McLaren;GF;34.414;36.662;36.689
111;1;65;1:47.525;0;;34.297;0;36.611;0;36.617;0;194.0;2:28:23.267;18:27:54.531;0:34.297;0:36.611;0:36.617;264;Rougier;;GT3;;CSA Racing;McLaren;GF;34.297;36.611;36.617
111;1;66;1:48.040;0;;34.305;0;36.761;0;36.974;0;193.0;2:30:11.307;18:29:42.571;0:34.305;0:36.761;0:36.974;261;Rougier;;GT3;;CSA Racing;McLaren;GF;34.305;36.761;36.974
111;1;67;1:47.667;0;;34.318;0;36.627;0;36.722;0;193.7;2:31:58.974;18:31:30.238;0:34.318;0:36.627;0:36.722;259;Rougier;;GT3;;CSA Racing;McLaren;GF;34.318;36.627;36.722
111;1;68;1:47.723;0;;34.462;0;36.682;0;36.579;0;193.6;2:33:46.697;18:33:17.961;0:34.462;0:36.682;0:36.579;257;Rougier;;GT3;;CSA Racing;McLaren;GF;34.462;36.682;36.579
111;1;69;1:47.298;1;;34.233;1;36.604;0;36.461;1;194.4;2:35:33.995;18:35:05.259;0:34.233;0:36.604;0:36.461;269;Rougier;;GT3;;CSA Racing;McLaren;GF;34.233;36.604;36.461
111;1;70;1:47.371;0;;34.273;0;36.552;0;36.546;0;194.2;2:37:21.366;18:36:52.630;0:34.273;0:36.552;0:36.546;269;Rougier;;GT3;;CSA Racing;McLaren;GF;34.273;36.552;36.546
111;1;71;3:13.523;0;;34.309;0;1:06.816;0;1:32.398;0;107.8;2:40:34.889;18:40:06.153;0:34.309;1:06.816;1:32.398;269;Rougier;;GT3;;CSA Racing;McLaren;FCY;34.309;66.816;92.398
111;1;72;4:21.527;0;;1:27.022;0;1:22.049;0;1:32.456;0;79.7;2:44:56.416;18:44:27.680;1:27.022;1:22.049;1:32.456;78;Rougier;;GT3;;CSA Racing;McLaren;FCY;87.022;82.049;92.456
111;1;73;3:48.031;0;;1:26.789;0;1:21.983;0;59.259;0;91.5;2:48:44.447;18:48:15.711;1:26.789;1:21.983;0:59.259;78;Rougier;;GT3;;CSA Racing;McLaren;SC;86.789;81.983;59.259
111;1;74;1:59.212;0;;38.767;0;40.694;0;39.751;0;174.9;2:50:43.659;18:50:14.923;0:38.767;0:40.694;0:39.751;178;Rougier;;GT3;;CSA Racing;McLaren;SC;38.767;40.694;39.751
111;1;75;2:26.014;0;;46.663;0;51.737;0;47.614;0;142.8;2:53:09.673;18:52:40.937;0:46.663;0:51.737;0:47.614;212;Rougier;;GT3;;CSA Racing;McLaren;GF;46.663;51.737;47.614
111;1;76;1:52.022;0;;35.537;0;38.952;0;37.533;0;186.2;2:55:01.695;18:54:32.959;0:35.537;0:38.952;0:37.533;241;Rougier;;GT3;;CSA Racing;McLaren;GF;35.537;38.952;37.533
111;1;77;2:02.575;0;;35.938;0;44.687;0;41.950;0;170.1;2:57:04.270;18:56:35.534;0:35.938;0:44.687;0:41.950;268;Rougier;;GT3;;CSA Racing;McLaren;GF;35.938;44.687;41.950
111;1;78;4:09.192;0;;1:29.531;0;1:27.145;0;1:12.516;0;83.7;3:01:13.462;19:00:44.726;1:29.531;1:27.145;1:12.516;60;Rougier;;GT3;;CSA Racing;McLaren;GF;89.531;87.145;72.516
177;1;1;3:13.615;1;;53.619;1;55.677;1;1:24.319;1;107.7;3:13.615;16:02:44.879;0:53.619;0:55.677;1:24.319;156;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;SC;53.619;55.677;84.319
177;1;2;4:31.308;0;;1:53.014;0;1:18.176;0;1:20.118;1;76.9;7:44.923;16:07:16.187;1:53.014;1:18.176;1:20.118;67;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;SC;113.014;78.176;80.118
177;1;3;3:13.147;1;;1:14.408;0;1:06.303;0;52.436;1;108.0;10:58.070;16:10:29.334;1:14.408;1:06.303;0:52.436;50;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;SC;74.408;66.303;52.436
177;1;4;2:39.808;1;;1:01.164;0;53.623;1;45.021;1;130.5;13:37.878;16:13:09.142;1:01.164;0:53.623;0:45.021;67;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;SC;61.164;53.623;45.021
177;1;5;2:21.345;1;;40.921;1;55.172;0;45.252;0;147.5;15:59.223;16:15:30.487;0:40.921;0:55.172;0:45.252;207;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;SC;40.921;55.172;45.252
177;1;6;2:44.528;0;;54.873;0;57.000;0;52.655;0;126.8;18:43.751;16:18:15.015;0:54.873;0:57.000;0:52.655;91;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;54.873;57.000;52.655
177;1;7;1:58.701;1;;36.588;1;40.954;1;41.159;1;175.7;20:42.452;16:20:13.716;0:36.588;0:40.954;0:41.159;252;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;36.588;40.954;41.159
177;1;8;1:59.220;0;;38.633;0;39.764;1;40.823;1;174.9;22:41.672;16:22:12.936;0:38.633;0:39.764;0:40.823;249;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;38.633;39.764;40.823
177;1;9;1:54.764;1;;36.682;0;38.059;1;40.023;1;181.7;24:36.436;16:24:07.700;0:36.682;0:38.059;0:40.023;258;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;36.682;38.059;40.023
177;1;10;1:54.657;1;;35.621;1;39.765;0;39.271;1;181.9;26:31.093;16:26:02.357;0:35.621;0:39.765;0:39.271;259;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.621;39.765;39.271
177;1;11;1:52.533;1;;35.388;1;38.234;0;38.911;1;185.3;28:23.626;16:27:54.890;0:35.388;0:38.234;0:38.911;259;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.388;38.234;38.911
177;1;12;1:52.026;1;;34.956;1;37.951;1;39.119;0;186.2;30:15.652;16:29:46.916;0:34.956;0:37.951;0:39.119;263;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;34.956;37.951;39.119
177;1;13;1:52.523;0;;34.769;1;37.834;1;39.920;0;185.3;32:08.175;16:31:39.439;0:34.769;0:37.834;0:39.920;263;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;34.769;37.834;39.920
177;1;14;1:52.369;0;;35.288;0;37.839;0;39.242;0;185.6;34:00.544;16:33:31.808;0:35.288;0:37.839;0:39.242;261;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.288;37.839;39.242
177;1;15;1:51.586;1;;34.890;0;38.347;0;38.349;1;186.9;35:52.130;16:35:23.394;0:34.890;0:38.347;0:38.349;263;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;34.890;38.347;38.349
177;1;16;1:50.608;1;;35.075;0;37.557;1;37.976;1;188.5;37:42.738;16:37:14.002;0:35.075;0:37.557;0:37.976;261;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.075;37.557;37.976
177;1;17;1:51.716;0;;35.339;0;37.774;0;38.603;0;186.7;39:34.454;16:39:05.718;0:35.339;0:37.774;0:38.603;261;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.339;37.774;38.603
177;1;18;1:51.316;0;;35.137;0;37.667;0;38.512;0;187.3;41:25.770;16:40:57.034;0:35.137;0:37.667;0:38.512;262;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.137;37.667;38.512
177;1;19;1:50.825;0;;35.123;0;37.552;1;38.150;0;188.2;43:16.595;16:42:47.859;0:35.123;0:37.552;0:38.150;261;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.123;37.552;38.150
177;1;20;1:50.976;0;;35.031;0;37.995;0;37.950;1;187.9;45:07.571;16:44:38.835;0:35.031;0:37.995;0:37.950;262;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.031;37.995;37.950
177;1;21;1:58.901;0;;34.975;0;37.420;1;46.506;0;175.4;47:06.472;16:46:37.736;0:34.975;0:37.420;0:46.506;;Ortega;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;34.975;37.420;46.506
177;2;22;3:41.938;0;;1:53.642;0;37.885;0;1:10.411;0;94.0;50:48.410;16:50:19.674;1:53.642;0:37.885;1:10.411;201;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;FCY;113.642;37.885;70.411
177;2;23;4:22.227;0;;1:26.868;0;1:22.375;0;1:32.984;0;79.5;55:10.637;16:54:41.901;1:26.868;1:22.375;1:32.984;78;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;FCY;86.868;82.375;92.984
177;2;24;4:22.631;0;;1:27.186;0;1:22.408;0;1:33.037;0;79.4;59:33.268;16:59:04.532;1:27.186;1:22.408;1:33.037;78;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;FCY;87.186;82.408;93.037
177;2;25;4:22.928;0;B;1:27.527;0;1:22.385;0;1:33.016;0;79.3;1:03:56.196;17:03:27.460;1:27.527;1:22.385;1:33.016;78;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;87.527;82.385;93.016
177;2;26;2:27.171;0;;1:02.933;0;43.629;0;40.609;0;141.7;1:06:23.367;17:05:54.631;1:02.933;0:43.629;0:40.609;76;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;SC;62.933;43.629;40.609
177;2;27;2:30.239;0;;58.279;0;52.338;0;39.622;0;138.8;1:08:53.606;17:08:24.870;0:58.279;0:52.338;0:39.622;94;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;58.279;52.338;39.622
177;2;28;1:51.461;0;;35.466;0;37.784;0;38.211;0;187.1;1:10:45.067;17:10:16.331;0:35.466;0:37.784;0:38.211;252;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.466;37.784;38.211
177;2;29;1:50.005;1;;35.335;0;37.436;0;37.234;1;189.6;1:12:35.072;17:12:06.336;0:35.335;0:37.436;0:37.234;259;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.335;37.436;37.234
177;2;30;1:50.940;0;;35.442;0;38.293;0;37.205;1;188.0;1:14:26.012;17:13:57.276;0:35.442;0:38.293;0:37.205;263;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.442;38.293;37.205
177;2;31;1:49.070;1;;34.825;0;37.128;1;37.117;1;191.2;1:16:15.082;17:15:46.346;0:34.825;0:37.128;0:37.117;265;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;34.825;37.128;37.117
177;2;32;1:49.909;0;;35.588;0;37.263;0;37.058;1;189.7;1:18:04.991;17:17:36.255;0:35.588;0:37.263;0:37.058;255;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.588;37.263;37.058
177;2;33;2:29.299;0;;34.743;1;36.888;1;1:17.668;0;139.7;1:20:34.290;17:20:05.554;0:34.743;0:36.888;1:17.668;265;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;FCY;34.743;36.888;77.668
177;2;34;1:55.373;0;;40.957;0;37.434;0;36.982;1;180.8;1:22:29.663;17:22:00.927;0:40.957;0:37.434;0:36.982;233;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;40.957;37.434;36.982
177;2;35;1:50.040;0;;34.846;0;37.765;0;37.429;0;189.5;1:24:19.703;17:23:50.967;0:34.846;0:37.765;0:37.429;266;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;34.846;37.765;37.429
177;2;36;1:49.457;0;;35.303;0;37.183;0;36.971;1;190.5;1:26:09.160;17:25:40.424;0:35.303;0:37.183;0:36.971;265;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;35.303;37.183;36.971
177;2;37;1:49.527;0;;34.830;0;37.729;0;36.968;1;190.4;1:27:58.687;17:27:29.951;0:34.830;0:37.729;0:36.968;267;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;34.830;37.729;36.968
177;2;38;2:04.659;0;;34.530;1;52.245;0;37.884;0;167.3;1:30:03.346;17:29:34.610;0:34.530;0:52.245;0:37.884;264;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;34.530;52.245;37.884
177;2;39;1:49.804;0;;34.806;0;37.635;0;37.363;0;189.9;1:31:53.150;17:31:24.414;0:34.806;0:37.635;0:37.363;265;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;34.806;37.635;37.363
177;2;40;1:49.408;0;;34.693;0;37.493;0;37.222;0;190.6;1:33:42.558;17:33:13.822;0:34.693;0:37.493;0:37.222;265;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;GF;34.693;37.493;37.222
177;2;41;2:00.235;0;;34.842;0;37.800;0;47.593;0;173.5;1:35:42.793;17:35:14.057;0:34.842;0:37.800;0:47.593;265;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;FCY;34.842;37.800;47.593
177;2;42;4:24.742;0;;1:26.466;0;1:22.302;0;1:35.974;0;78.8;1:40:07.535;17:39:38.799;1:26.466;1:22.302;1:35.974;;Tribaudini;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;FCY;86.466;82.302;95.974
177;3;43;5:57.511;0;;3:02.377;0;1:22.405;0;1:32.729;0;58.3;1:46:05.046;17:45:36.310;3:02.377;1:22.405;1:32.729;78;Caresani;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;SC;182.377;82.405;92.729
177;3;44;2:00.577;0;;40.753;0;40.452;0;39.372;0;173.0;1:48:05.623;17:47:36.887;0:40.753;0:40.452;0:39.372;218;Caresani;;GT3;;Grupo Prom Racing Team;Mercedes-AMG;SC;40.753;40.452;39.372
